площадь,цена,этаж,кол-во_комнат
44,15374963,19,4
32,4999159,9,5
48,18614306,20,1
94,6946905,8,5
100,18999641,1,3
22,8671515,16,5
62,7475529,17,1
51,1516826,7,2
143,1249776,10,3
132,12430314,16,4
23,7482952,15,4
36,10083808,21,5
124,11577144,7,4
87,13766798,24,1
106,4002583,5,1
132,18963398,16,4
125,18470217,6,2
23,14785410,1,1
73,16110685,9,4
110,7140516,21,4
59,3154085,6,1
135,3823858,20,4
80,6046579,1,1
74,3401157,16,4
77,4111756,2,1
119,18678948,4,5
29,9890524,7,2
44,7879855,18,1
68,15441141,21,1
119,18928205,5,5
108,1805799,1,3
78,2050462,1,3
78,17574862,21,2
39,1226611,21,3
44,16893607,22,5
56,19741136,12,5
81,15242082,5,5
97,2476637,17,3
35,19521972,18,1
110,7568624,4,3
27,13889827,12,4
37,16906702,3,4
42,6795903,4,1
92,16351938,16,1
112,5744124,5,5
77,15717094,1,2
143,19305551,4,5
51,14800372,11,2
137,3429257,5,2
20,8659351,10,2
54,17228328,16,4
140,19382799,4,2
126,15405570,18,1
43,11619872,23,3
81,7727770,5,3
58,2610055,7,2
108,18535508,14,3
137,8417667,17,5
96,17979226,19,4
72,12259865,1,4
121,17602666,7,1
59,16008325,1,3
54,12625146,16,1
67,1542874,19,3
88,8726205,14,5
118,2253721,7,1
25,2434960,21,4
54,13721234,19,4
93,3188463,8,5
130,17240840,13,1
67,13153473,24,1
146,2915705,21,4
124,7745252,12,5
23,15550647,15,4
74,7224585,22,2
30,8980254,4,4
141,11274904,13,3
90,1926549,7,4
115,15484361,16,1
116,5491832,10,2
34,9710606,21,5
141,4040645,11,4
43,15151552,7,3
118,2407369,10,1
51,4532397,6,3
132,18359673,18,1
85,15487872,22,5
30,5881391,10,2
129,19097165,10,1
88,14428250,1,2
29,10329153,14,2
74,12485875,14,4
141,1668447,24,4
37,10608744,20,5
57,1311183,19,1
50,7567730,20,1
97,17504066,1,1
55,11346153,7,5
37,14537246,3,4
54,19800466,23,5
111,13392180,8,4
37,12103018,18,3
124,14206063,12,3
46,2978342,9,4
146,14808768,17,5
73,2642238,15,2
114,1274279,24,3
87,6892187,17,3
71,8106785,22,2
140,9618036,17,1
138,8671230,24,3
60,17426566,20,2
54,12379128,10,1
124,8832311,5,1
33,15448212,18,4
104,10665389,20,3
30,15595189,16,4
149,11355487,3,5
94,11992244,10,3
81,4655422,13,3
117,7655046,1,4
68,4163554,21,3
30,15127885,13,1
89,2880666,12,4
70,18194023,16,5
40,8760503,3,4
141,3927422,1,3
24,15436623,2,4
137,9218399,16,1
36,6452110,17,1
59,12285005,8,2
77,5222134,18,3
23,7282565,18,2
69,6980725,14,5
60,19466034,3,4
91,10603495,11,5
144,11087153,7,1
84,19896433,22,2
92,19016427,6,2
106,19703923,10,5
117,16189107,10,3
125,15448058,6,3
112,18102915,15,1
55,19943988,2,4
74,3441252,18,3
94,16226073,3,1
88,2764006,11,1
140,9097031,13,3
56,6130423,18,2
39,18451442,16,2
129,18104597,22,1
83,12523296,9,4
100,18869838,14,4
117,8029002,1,4
85,1107055,2,3
34,12737390,16,1
35,17858220,24,4
141,14076886,16,1
87,5842828,12,5
110,7636239,9,1
109,2348820,5,5
109,3425748,10,3
132,1612413,7,2
135,9583495,20,5
107,5434078,2,5
59,10066232,22,3
26,19628533,5,4
59,16603968,5,5
58,3816347,13,4
113,9684194,24,2
145,17606435,14,1
42,1808689,20,1
129,19490537,10,1
22,7706355,6,5
56,1706039,12,3
25,18424843,18,1
138,4353243,21,3
110,12917199,9,4
54,19980845,2,5
96,14237728,13,5
105,1597774,13,2
120,12529134,1,4
48,4883338,8,4
80,14218060,6,5
36,16841533,13,2
70,15964951,5,2
89,7221302,19,3
124,15483467,9,4
79,4377347,14,4
110,17476975,16,5
94,12032731,3,1
61,6327638,16,1
42,18734371,19,1
54,14767767,19,4
40,17023865,13,5
129,10362747,11,1
136,18221729,6,5
34,3494125,14,3
132,11521668,5,1
70,1830146,3,2
134,19283223,19,5
56,18173893,17,3
52,1614058,12,4
135,9972359,18,1
32,4371605,14,2
79,11058278,9,3
108,8172641,20,4
107,7928349,4,2
104,18466157,24,3
135,17859128,19,2
29,16547260,17,4
79,18453939,16,2
89,15362417,22,5
25,1561532,21,5
100,18044747,18,3
34,7559205,9,3
44,5147433,5,1
35,4189893,8,5
116,6652088,10,3
36,18264917,12,4
49,2006310,20,3
136,17642627,4,2
87,2932906,11,5
61,12101802,19,5
93,4434388,4,4
126,14744348,6,1
81,15660133,5,3
47,1209871,19,2
25,10150200,20,5
71,13128830,10,3
135,15772444,10,2
144,12421121,18,4
123,2173824,15,2
22,2790515,6,3
38,2540711,9,3
123,8985187,2,4
135,11252908,18,4
46,3622996,14,2
63,2530014,13,3
108,13428052,16,3
44,1324634,18,2
103,19201261,24,1
81,4106652,4,1
94,11533607,1,5
40,10404824,3,4
144,5125705,11,1
114,18886182,10,2
105,4089893,16,2
126,4271275,13,1
143,19253073,17,1
56,1273849,6,4
78,13918110,7,5
117,9004530,9,4
146,11423633,23,4
122,11075062,12,5
112,12728372,10,5
149,12325051,18,4
133,5219952,13,2
137,19258613,7,3
107,9934263,23,2
44,14781281,18,2
70,1407857,24,3
26,15736231,2,5
33,6232606,10,4
103,5393948,4,2
56,5507139,7,5
103,12360466,12,2
127,6577984,8,5
61,19544294,13,3
26,19060250,10,4
53,16157247,3,2
84,6986827,1,2
54,6934207,5,1
30,5690332,1,3
108,9391169,19,5
54,8425738,16,2
148,16981424,13,5
113,15589834,18,3
98,17632665,13,2
21,17517966,14,3
92,15155511,4,2
33,12836991,24,2
28,6539576,1,4
36,14826429,10,1
94,17634211,7,2
74,1455197,20,5
133,7165365,19,3
109,17970317,9,1
103,14707224,14,2
146,15518453,12,1
47,16133640,13,2
22,5346664,11,2
57,13873879,7,1
140,12599350,9,5
134,18223875,22,2
122,18852290,19,3
64,17257476,5,2
44,8462015,9,5
133,3572891,22,2
75,4052294,18,5
135,16779037,19,5
130,7814022,14,5
85,4033295,10,4
82,17154172,13,5
63,17759855,13,2
100,11905074,10,5
62,15178223,15,4
139,7336097,12,3
29,4422661,3,5
25,19471094,13,2
52,5350250,1,5
91,11228407,14,5
76,16697043,7,3
147,4657081,8,3
64,1903813,15,5
69,7657329,21,5
145,11264125,5,4
107,7315242,10,1
78,10663237,14,2
75,3110586,6,5
63,8046417,12,4
123,14408154,4,2
142,10632199,7,2
145,12589222,15,2
110,19495816,12,2
89,10245119,4,5
48,13846222,22,4
130,16086278,7,3
41,17661202,3,1
140,4276119,4,3
116,6316640,6,2
86,5854162,10,1
101,4300854,15,1
106,15316531,4,3
88,10877035,23,5
114,17831310,4,2
91,12161315,8,4
55,5074714,17,1
95,17459160,14,1
29,10995000,2,2
101,14228081,7,4
137,15852211,18,1
145,13562519,9,4
88,3708182,1,2
100,15812262,13,3
27,2912453,10,5
69,17128536,19,4
116,2125703,24,1
57,18331052,7,1
45,7683564,5,5
89,11841586,1,4
71,18454591,9,4
52,15241703,15,2
142,2558304,6,3
122,17801819,10,3
40,12162306,24,2
128,17204625,3,5
144,5723139,11,5
113,13883442,2,1
94,18083768,23,3
86,8346603,19,2
124,6232528,7,1
75,18719339,18,3
73,19556296,22,1
49,2480602,15,3
133,1044336,21,3
30,7795011,15,2
99,13163935,7,5
97,10035322,2,2
37,7897538,15,3
147,16325898,24,3
43,11361163,17,2
49,19633225,8,1
122,6118344,23,4
102,3661143,23,4
27,14317972,7,3
89,6230347,13,4
136,3758940,1,3
119,10748432,6,2
49,14447125,11,4
39,10679426,19,5
22,12225852,14,4
30,6112353,18,1
146,11286660,19,2
41,5974439,12,3
115,16585320,20,1
64,9287930,21,5
42,4862564,15,5
132,10821906,20,1
134,13869272,16,1
123,19190303,23,3
60,15995184,1,2
93,13653083,15,1
58,19678076,14,4
92,19786779,8,5
107,3989541,16,1
23,11639474,10,3
34,2204086,14,4
26,1887286,6,4
26,9704338,16,3
56,19124183,4,1
41,13427092,8,1
32,3320894,22,3
64,6408206,18,2
113,7968795,18,1
132,14905493,1,4
21,12639763,10,5
126,12338437,2,1
79,13011605,8,5
136,6729512,12,5
110,10585195,19,2
50,18459940,15,4
120,11536494,11,1
42,1214905,11,2
142,10824381,3,5
125,17107052,5,1
37,17208467,9,2
95,18162407,14,4
94,19558089,19,5
125,13245844,1,4
50,13126397,19,5
103,4014261,5,3
54,15876135,14,3
135,6887540,5,5
61,11931400,24,2
25,15852069,8,5
81,8482240,1,1
39,10357506,7,5
89,2855608,7,4
82,4436691,6,3
70,6459468,20,4
128,11119873,13,4
144,19645688,22,3
44,15047135,20,3
67,13774986,13,3
66,3459461,19,4
81,7260920,1,5
131,16572186,11,1
121,1624309,17,4
37,10804521,22,1
41,5641397,11,4
42,8260897,21,2
51,14948726,23,4
45,3664093,1,5
27,4057363,6,2
146,13550600,10,4
57,12707926,16,2
63,18200188,3,3
111,2600123,17,2
74,15496370,10,4
75,11297703,12,1
80,5163332,19,1
22,14363313,23,3
78,6677110,10,4
122,11140728,22,3
106,7146769,8,1
42,7724821,9,5
128,2956984,9,1
106,15099561,23,2
36,18708006,3,5
95,2546025,22,3
24,10061840,24,1
74,17610943,10,2
24,10529261,24,3
129,5869216,16,5
78,17261327,2,3
21,10429780,18,3
74,15516002,11,4
32,12084595,7,4
126,3598280,14,5
52,10104660,22,4
141,3634491,9,5
78,11569868,16,2
74,14255530,7,3
102,14069107,11,5
58,8665269,16,1
29,6443396,23,1
31,11197960,19,1
142,17504881,15,4
98,4772978,11,1
90,7002425,12,2
117,6618100,8,3
141,7910444,7,1
135,9156311,5,2
106,19949892,19,1
125,13790717,2,3
62,6746052,23,3
49,5811011,8,1
24,14073889,6,4
37,15079130,4,1
23,19579124,12,2
31,16801773,1,3
40,2205965,9,2
60,18313754,17,5
26,1553895,16,3
123,6542898,3,4
20,7542311,12,5
44,6410218,8,1
107,1397105,16,4
68,16714607,22,4
117,5241030,21,3
85,5590122,23,3
56,3657306,1,1
48,1658721,21,3
73,13781938,9,4
87,17015855,1,3
108,9373374,24,1
71,19533473,16,3
90,15493903,20,4
114,10900679,10,2
142,17009956,13,4
63,8179854,18,1
105,1028043,14,3
115,13589270,15,1
53,11634635,7,1
113,3060649,22,5
52,13146178,20,2
59,5564302,3,3
75,19012385,20,4
31,5932419,11,3
43,11119114,15,1
131,1036427,13,1
145,13529239,21,1
90,13366188,18,2
52,12338462,15,1
115,1871207,17,5
107,16340070,13,5
47,15277995,1,3
136,13073360,8,5
43,15154768,15,4
69,14914895,7,4
116,5735608,9,3
73,16850648,13,3
68,4828563,23,5
43,3783158,5,5
40,3459097,13,4
107,10580457,15,4
126,3139405,3,4
101,16642590,13,4
106,9993331,2,4
36,2138030,13,2
139,6007060,18,2
61,17120553,16,1
110,7029716,18,1
125,7260351,9,3
101,2633397,23,2
69,16425710,17,2
64,15567625,14,3
65,7056177,11,4
114,16929570,10,5
89,8004856,5,1
112,10170042,23,3
71,5522502,20,2
75,19640910,10,1
55,17245903,12,2
78,4868779,20,2
128,4785840,14,2
70,1606802,13,5
81,17991351,1,3
143,7345385,10,5
116,6920810,3,3
57,7467645,21,3
62,18490896,24,2
100,10117114,17,2
99,11691093,17,3
100,18144682,2,4
122,1991585,15,2
132,17449779,10,2
103,17132780,21,4
84,13353302,9,5
85,6764973,19,3
73,14062417,17,1
123,16015886,8,1
134,14090180,8,2
130,4918094,2,1
142,13054353,2,4
136,7063042,20,4
20,4304013,7,1
68,1213131,15,5
20,9329970,22,5
142,18529013,20,1
122,13847658,8,2
62,8131171,3,4
53,4863543,3,5
62,7055426,4,4
132,14392136,24,3
144,19089657,4,5
70,15440474,5,2
53,5843857,4,5
35,5531907,3,2
73,15586076,21,3
133,17017089,3,4
122,18060868,21,2
70,3897522,11,4
123,8216295,21,5
21,7893576,18,4
63,18278640,20,1
52,18912931,8,2
37,18990080,11,4
68,2038621,19,3
85,9238874,2,4
134,19467903,1,5
32,11248252,16,3
96,3438898,1,1
24,12660837,8,5
138,1892790,3,2
99,10239719,23,1
44,8178890,20,5
79,2317951,12,2
39,13312894,17,3
50,18807980,7,1
50,19692171,16,1
72,13927701,13,4
20,18635922,17,1
113,19342956,2,5
111,18443200,13,2
103,19124893,18,4
66,19282080,24,5
76,12219162,10,5
103,18909973,15,3
138,4346175,22,5
84,7348682,10,2
28,10513862,20,3
110,17227360,19,2
67,3223704,12,2
77,1236055,5,1
74,9885665,15,4
124,12910068,2,4
96,2799121,12,1
63,3757624,6,5
57,14868856,10,2
116,18138514,3,2
96,16445534,6,2
134,6566629,14,3
123,3875684,24,5
58,19650949,16,3
85,13363956,12,1
51,7171932,21,5
22,10339545,24,3
133,12508457,2,4
56,13843349,13,2
105,7786732,11,4
77,13247047,19,4
86,13036333,11,3
115,8926170,10,1
67,6799033,8,2
35,10256025,4,2
102,12622339,13,5
46,18558849,5,3
32,8751496,20,4
21,6441065,21,5
89,7361342,12,5
49,1379587,14,4
113,3216969,6,4
105,5980781,15,5
39,1485240,8,4
115,14538711,9,4
74,10549056,15,3
100,6095799,15,3
123,12181089,15,2
113,14632406,5,1
86,2833499,12,2
64,4549361,12,1
128,3338533,23,5
28,7247079,2,3
115,10387652,6,3
116,17942791,24,3
138,11602661,14,5
21,7157580,22,5
84,4708099,14,4
123,4099022,5,4
108,14458570,7,4
29,14179047,19,3
125,15726197,18,4
94,13948881,19,2
120,3142598,20,5
119,15339209,19,2
94,5253366,5,4
139,10454122,11,3
84,17437326,15,2
143,8908262,7,1
21,10106583,9,1
125,16138146,20,1
46,4292412,23,3
142,13290690,6,2
114,16369395,6,4
66,18550553,20,5
130,6692445,1,4
43,7347719,24,1
69,6000465,16,2
40,18326523,19,4
102,13628126,17,1
29,19753766,20,4
21,18512067,11,4
53,6914617,21,1
95,15258324,13,1
30,11095522,1,5
81,14744106,2,3
70,1194178,23,4
122,7852586,13,3
63,3636877,23,2
113,15949824,5,5
51,19399400,13,3
100,6758123,24,3
27,1561335,17,3
129,15289201,22,3
115,19356901,24,3
147,7449815,21,5
135,16283496,24,4
76,11542685,6,2
50,14593100,23,4
106,4716005,9,2
52,5598414,20,4
25,13457931,18,3
57,8720320,7,2
129,15909952,10,1
74,14839280,4,1
31,3447627,20,5
145,9586331,3,4
123,12843177,13,1
149,9321950,17,3
108,5276225,16,3
68,17762918,10,1
40,6795262,18,1
77,11337356,3,2
49,4227616,4,2
123,9355368,18,3
45,9551897,19,1
54,5597979,24,2
45,13445879,17,3
125,14187681,17,2
145,19566321,10,2
29,6623808,17,4
128,6622148,5,1
26,16753278,11,1
46,18339507,19,2
122,7754450,22,1
82,11638301,20,1
57,8197179,9,5
119,13123247,14,2
28,15493683,10,5
107,6828414,21,4
25,1186638,10,2
121,4499900,16,1
43,17345322,14,4
55,13559583,6,5
131,18817126,3,5
125,2359374,15,4
116,14640548,17,5
25,3476596,12,2
130,1737709,4,2
85,12335863,6,3
29,18541455,12,4
21,5504031,13,4
53,15994136,16,4
91,1555311,5,1
26,14937089,23,5
56,10388025,5,1
113,5239426,4,2
74,6091532,5,4
26,11042243,21,1
29,18454540,11,1
46,15200615,3,4
31,18434346,16,5
53,19777898,10,3
63,17227439,21,2
83,15030460,19,4
58,3961386,12,2
96,14639501,13,1
102,18408381,18,1
125,13090269,9,5
84,16910179,24,3
132,14624006,23,1
72,7943661,6,3
74,3066158,13,5
64,5383269,1,2
124,5701213,2,4
54,14774757,6,5
22,3036436,3,4
132,11370124,18,3
62,13054498,6,5
122,17069039,22,5
36,7618345,2,3
83,13589953,13,2
74,5938411,19,3
139,4123462,7,3
59,3153333,14,2
62,19279005,23,4
56,4913528,2,3
75,15851159,18,3
65,4683083,21,3
58,12157663,22,3
66,1465415,1,5
129,2178764,3,2
55,16371885,1,1
51,10181306,23,5
135,18227724,2,3
113,13887134,20,4
35,2478735,22,1
145,17724467,16,5
68,10118172,9,4
55,14662542,8,5
140,8764040,24,2
139,15271696,12,3
26,1793806,6,1
94,18058448,2,2
50,18140169,2,4
93,13021895,5,1
107,14389683,20,5
101,7837766,3,5
112,1776066,9,4
60,4649621,13,5
116,4678384,13,3
118,3759235,6,5
45,11513690,9,4
90,19854070,2,4
86,15820614,11,3
77,19217063,24,2
113,3367288,18,3
125,18801494,13,4
70,9795709,20,3
99,16022626,8,1
93,19924065,22,4
128,17131451,18,5
22,6192262,24,4
77,11188332,2,5
32,11217336,18,1
77,2746435,12,5
87,3844705,1,5
41,13126776,14,4
20,18418632,21,4
81,1350362,2,5
34,19122948,3,3
77,17399624,10,2
133,18813042,18,4
41,14170237,21,3
110,19671357,4,3
36,17704174,7,5
92,4787464,10,3
147,17642555,14,5
122,8093490,16,5
79,16538946,11,3
86,17472187,13,1
86,7102410,11,1
143,10994535,24,3
107,4138150,8,5
58,3051585,4,2
20,1083443,21,1
124,9411765,18,3
57,5753504,7,3
52,18717361,2,1
42,4468628,1,3
73,19763468,7,1
66,3779243,12,2
107,4942435,22,2
106,12009356,16,3
79,19627922,24,3
122,19843807,18,2
101,15645700,20,1
21,3059094,9,5
138,9948526,15,1
21,12181819,19,4
26,8677587,1,4
28,8439487,23,2
139,6196017,12,3
35,11965440,20,4
117,6636520,24,5
45,13968683,15,1
96,4256308,19,3
149,16947828,10,4
47,19693756,24,3
67,3224067,16,1
97,6863998,23,4
94,3095805,24,1
87,1971365,15,4
51,12981824,7,3
53,1558291,22,2
25,16779672,22,4
63,15530443,10,1
44,16462269,1,3
53,2887272,15,1
54,11371890,22,5
138,11155258,2,1
57,18752170,10,4
73,3108920,18,3
110,5995278,18,4
106,11540988,13,2
65,11817935,15,2
42,14941048,24,3
59,5248702,10,2
126,3520864,12,1
59,11483877,7,3
74,9065031,16,4
118,3233331,6,3
110,15155926,3,5
116,2383936,7,1
90,9230279,6,5
142,6379204,7,1
50,6502851,1,5
129,19426065,17,5
76,16775415,19,4
131,1932984,14,2
86,7821260,22,1
91,8017132,6,4
36,14844298,3,4
50,19339056,15,5
100,2223717,7,1
132,14598890,18,1
59,12272119,8,3
108,4715917,11,3
121,14100457,11,1
138,16477725,2,5
140,7839664,2,3
122,11910067,5,3
69,5337565,17,1
143,8760656,3,5
46,6482039,19,3
24,17306049,11,3
44,2639384,7,4
51,19205703,17,4
124,13160314,18,3
142,3785133,2,3
148,1397640,4,1
58,15940926,11,2
74,10731237,2,3
146,5718535,9,3
39,10186709,11,1
108,1516301,19,1
72,12311996,8,3
64,14115486,11,2
133,2049600,9,5
75,1999832,5,1
104,8861971,8,3
123,3746720,10,5
93,3228550,3,4
52,17136224,13,4
24,16438835,18,5
144,14837015,12,1
91,12566058,8,1
86,6429058,13,1
55,4632791,15,3
121,2651721,19,2
120,18180973,12,2
132,5815396,24,4
147,14544993,22,5
95,17083620,7,4
54,13138368,8,3
117,18812360,21,5
146,6055241,3,5
28,1308967,22,5
57,5165103,19,5
29,3036519,4,1
138,4531498,13,2
149,4476537,9,3
64,8905988,10,5
114,13588115,1,4
73,12059958,14,2
95,16633125,8,5
138,15593354,17,4
56,11428194,22,3
76,15542928,6,2
141,14641514,12,3
127,16379742,19,3
62,13981766,15,5
143,1579834,9,1
33,9448724,16,4
103,18756095,24,4
34,11976533,24,1
113,4720496,18,4
65,1445634,20,1
104,7823904,10,5
117,1047417,9,1
54,4297151,10,4
41,9079015,14,1
138,11775266,2,1
61,8681958,20,4
124,13388335,5,2
69,18600366,24,1
77,4561210,18,4
100,10338464,18,4
119,12144012,9,4
128,10430125,4,2
83,13060225,17,1
67,14929355,12,3
92,6535572,10,2
33,4059008,1,3
30,1020229,5,2
43,17098510,20,3
73,16479026,4,3
122,8621627,19,1
114,11335579,9,5
146,11710034,20,5
140,12537125,21,2
55,19082036,14,4
48,4637800,14,3
31,3390121,24,3
46,9306230,23,1
105,18749469,20,2
41,11286065,19,1
149,2125419,16,1
59,9406547,4,5
23,16842064,5,3
46,16396248,18,3
61,14814660,3,5
108,15029797,16,1
87,3964883,12,2
84,19741170,23,5
136,19378350,20,2
55,17452890,3,5
110,8501851,5,4
115,3648963,15,4
25,7619014,23,4
112,12910683,3,2
40,7357451,13,2
99,8048678,9,2
143,2031318,4,2
52,10108394,17,5
42,1880847,1,4
69,1605541,9,4
52,2453892,5,5
83,13668854,14,1
38,13096058,9,5
42,9923667,19,2
84,14424081,23,3
100,18676295,24,2
141,16190310,10,2
123,8382332,17,3
69,2792616,8,1
146,18337452,19,4
101,3436184,6,1
106,11133723,16,4
56,16250496,10,1
53,9004893,14,4
98,2916897,5,4
64,2281061,11,1
49,2139678,4,2
139,1279984,2,1
94,17371518,17,5
50,13522974,9,3
115,12865048,18,2
77,5057022,13,3
33,6729072,1,5
110,6880816,17,5
40,1893646,8,1
120,1504040,14,5
113,3878536,21,4
78,10757998,3,4
134,8474752,17,3
112,19792540,17,3
129,1658296,6,4
140,3227591,6,1
55,11491647,22,5
26,7685089,19,5
93,10701865,11,3
88,12867276,4,1
92,19167410,9,3
140,6501668,21,4
127,1593815,19,1
46,5718504,9,3
142,11884360,11,1
46,8695403,10,1
43,1573174,20,4
130,11811386,11,5
23,11545017,17,4
50,10613216,21,1
73,4169235,24,4
89,18346293,21,1
39,14813386,7,1
117,1631707,6,5
128,10583956,14,4
80,13121879,1,5
104,18394742,23,3
108,12282278,8,2
108,7203847,11,4
42,18592455,17,1
20,8262982,22,2
71,13187350,9,1
59,7710814,6,4
45,8167629,5,4
26,2450327,12,3
103,12771772,10,3
131,7314913,3,5
82,2100532,1,2
70,3796010,12,2
97,3508956,12,4
121,11454917,1,5
43,4275188,10,3
128,15229389,3,5
62,18635057,3,5
51,7305713,3,5
68,11640434,22,4
97,10446025,5,1
148,15393065,1,3
50,7077299,17,3
49,5969990,15,5
140,6228709,23,5
92,10259503,7,4
51,19325085,1,4
123,5566948,23,4
90,18798156,2,3
45,9945277,10,3
108,11736729,24,5
35,17540980,8,5
134,16828245,23,5
28,7804368,22,3
36,15019497,17,5
144,18113433,18,5
88,18858102,5,3
63,10873858,2,3
77,15456033,9,1
31,4106372,5,3
60,15837085,24,2
130,15317297,19,2
136,13403008,10,2
119,2207415,21,5
38,13805174,8,3
76,2667831,15,1
87,19543615,19,3
82,6887816,1,3
78,10939396,12,4
104,8457746,18,2
134,13779098,21,2
22,19905313,4,2
73,18108430,2,3
70,3785223,23,4
145,8555966,10,1
147,12505704,4,2
60,18595189,8,5
75,6246166,11,3
99,15334373,20,5
90,18852736,23,1
123,15088208,3,3
84,18468148,19,2
121,13067013,20,5
91,18132273,10,5
93,4064379,8,5
35,17737722,24,3
43,8858116,7,2
52,4394935,16,4
43,12088898,8,4
75,14458738,11,3
49,15272128,20,2
24,3211701,22,1
106,9088606,20,5
55,13915826,12,2
37,7625787,16,5
112,4288355,18,1
142,6654072,9,1
113,15703871,6,2
131,10862602,13,5
141,19745935,22,2
83,1030976,20,2
95,19325656,17,4
68,2793930,16,3
139,1210473,16,1
116,13683124,16,2
37,18835069,13,4
108,15776642,12,1
129,5356295,13,4
90,19742016,21,5
107,2179566,18,3
83,11585657,23,2
61,17669069,8,4
74,4888097,14,5
102,14290344,7,2
25,3333713,22,2
115,15810104,20,1
81,11915936,11,5
81,3717073,1,5
66,19617663,18,5
137,15604303,13,1
137,14284407,11,2
124,3568847,23,5
133,16398801,7,1
55,19945476,12,1
71,1505379,7,1
70,19987841,8,4
61,18373338,10,2
53,1318682,18,5
73,5375851,7,3
98,11123322,24,3
100,2069303,17,2
98,5170654,10,1
44,13994876,21,2
127,17016110,21,1
123,4109098,10,4
129,8011889,6,1
32,12491517,14,1
97,12012490,13,1
148,13316570,8,3
136,1769393,24,1
98,2314394,7,1
87,19218410,6,3
65,10961887,19,4
106,5569293,22,1
120,19887803,1,5
103,11457506,21,3
94,2882743,15,5
21,12908895,19,1
70,2383356,12,1
78,5133412,10,5
54,17629716,21,2
127,17655348,3,4
64,15088584,21,2
28,11958425,15,4
72,9770440,13,3
65,19145187,20,3
99,6308654,18,4
38,12215700,18,4
49,7992426,20,3
105,10831496,4,2
84,19939644,7,1
139,15802525,13,2
100,14377479,12,2
48,9594921,4,5
120,8809244,13,5
67,17244140,18,3
118,13701884,3,4
37,16586964,8,3
147,16144849,15,5
118,16401884,15,1
24,17016660,3,1
146,12615259,1,1
98,7272951,20,1
122,16075137,20,2
63,18675681,19,1
52,12309429,24,4
23,17549364,11,2
112,16779804,24,3
93,10862328,4,2
143,6506611,20,5
137,3884911,13,1
109,13641799,3,1
122,13367506,24,4
96,13236235,23,5
135,10894154,12,1
86,15505128,21,1
29,9538155,13,2
80,7727692,16,4
125,12712814,18,5
138,19100755,10,5
137,13030709,16,5
20,7713980,12,5
111,7774661,8,2
129,9576696,20,1
116,1266112,16,2
51,19889820,22,2
100,5890761,12,2
67,6128060,18,2
133,7516415,4,1
21,5358203,14,1
74,15076180,18,4
118,19432869,21,2
26,12761447,14,3
136,7624921,4,4
86,13274512,1,2
48,10451115,19,1
40,3916755,13,1
51,7486572,14,2
103,19256078,20,1
65,9765037,17,3
147,16532546,5,2
124,7181289,21,4
114,12700270,14,3
94,13203683,10,2
67,7938144,16,5
24,15758993,24,1
63,14975640,18,2
55,2493682,10,3
144,17676483,14,4
122,16697166,11,4
102,6946156,2,3
98,15072727,20,2
21,12260113,6,4
138,12563045,1,5
32,14732599,20,2
113,17197068,19,2
29,6433406,18,5
107,6481089,6,3
65,14097465,7,5
78,4900963,17,4
35,10222528,10,2
128,12368418,22,4
22,13698081,24,3
74,1341072,12,5
91,19808597,14,5
58,1307575,19,4
129,15955335,4,4
120,11620279,3,2
57,16244780,23,1
83,5812420,9,2
44,19756288,2,5
122,2272963,19,2
58,11564670,19,2
78,6549867,11,1
131,6612924,1,3
81,17024814,4,5
76,16252145,13,3
98,7491802,9,1
65,10321489,11,5
43,17834412,15,4
27,7587462,12,2
92,2250807,21,1
81,9131409,20,5
57,10516254,24,3
33,13016692,7,3
87,18050784,20,1
115,4893209,6,5
149,14170213,8,3
86,14105619,10,1
36,19229123,6,4
147,16969451,3,3
149,15757424,23,4
39,14290943,12,1
34,11226441,15,4
91,12381705,7,1
112,15291745,8,1
140,19308806,1,5
